sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S009,mov_real_der,CPz,2.4645706886052936e-10,2.3624853638759272e-11,7.480748431361721e-12,3.0489384586590422e-12,2.3511954587686744e-12
S009,mov_real_der,CP2,2.47797736201501e-10,2.0932618923093065e-11,6.390628386900453e-12,3.4712081552108698e-12,2.8906842374056578e-12
S009,mov_real_der,CP4,2.6095796191704035e-10,2.214171318118094e-11,6.565551952631234e-12,5.014911437233231e-12,4.877117969252259e-12
S009,mov_real_der,CP6,2.87408541246012e-10,2.623106868379175e-11,6.929563396123837e-12,7.93950884644275e-12,9.063820328530069e-12
S009,mov_real_der,AFz,1.0891506700815825e-09,9.32667233337258e-11,1.4369358389378007e-11,9.193121215171305e-12,5.800529283999723e-12
S009,mov_real_der,AF4,1.3157174000657765e-09,6.801872776352259e-11,1.977192751085881e-11,8.239640339589261e-11,7.666709559709817e-11
S009,mov_real_der,F7,8.077505720416062e-10,5.770029826221805e-11,2.593613954005746e-11,8.876216866180077e-11,7.43028339679612e-11
S009,mov_real_der,F5,1.2623450738650273e-09,7.284640327516783e-11,2.969178608627687e-11,9.806055046045609e-11,7.273750229205791e-11
S009,mov_real_der,F3,3.134460243300503e-10,4.842774533707737e-11,1.5735506281135554e-11,2.1577069994577285e-11,1.3898152708335662e-11
S009,mov_real_der,F1,3.92346638269051e-10,4.6933996907652684e-11,1.2999797165470085e-11,1.0261141954172453e-11,6.329408661420654e-12
S009,mov_real_der,Fz,3.142844692525929e-10,4.055690790924552e-11,1.2300460437464205e-11,6.707803853673264e-12,4.310373363790295e-12
S009,mov_real_der,F2,2.8706315614929124e-10,4.110229651834486e-11,1.2990525418577591e-11,1.19296078278874e-11,9.441753414048148e-12
S009,mov_real_der,F4,2.3492301236595603e-10,4.513873556791575e-11,1.7608960566526975e-11,2.7745152412611264e-11,2.289800007168432e-11
S009,mov_real_der,F6,4.909506871725765e-10,3.355185733148714e-11,3.483205029444307e-11,1.3908263266793495e-10,1.600298932809966e-10
S009,mov_real_der,F8,5.852759484178417e-10,5.205271909369302e-11,2.7194945321922232e-11,6.141692944486773e-11,8.549233021138164e-11
S009,mov_real_der,FT7,1.668958660599342e-10,2.488758034830514e-11,1.82030156849446e-11,3.8328732314698625e-11,5.2783178537025186e-11
S009,mov_real_der,FT8,9.758609284497476e-11,2.111863398692612e-11,1.675562580974766e-11,6.580728922096577e-11,1.0159868561278688e-10
S009,mov_real_der,T7,2.1095685291892056e-10,2.8184392520178404e-11,1.9228808194141007e-11,6.55793840482342e-11,6.655071994298126e-11
S009,mov_real_der,T8,2.882443280409604e-10,3.680585788253463e-11,1.9015039888460177e-11,5.135815177676161e-11,4.9731001746399384e-11
S009,mov_real_der,T9,3.9685306562642665e-10,3.8880534696136395e-11,2.044907368910239e-11,2.589727951451085e-11,2.2636830544896644e-11
S009,mov_real_der,T10,5.62824629938187e-10,4.623836347798234e-11,1.7886461373921298e-11,1.702877319182093e-11,1.813952177869007e-11
S009,mov_real_der,TP7,3.08134079548501e-10,3.593422907700442e-11,1.581310762566246e-11,1.4212777923827467e-11,1.6313950735269953e-11
S009,mov_real_der,TP8,3.8280820880769595e-10,3.23438024690267e-11,1.2352826423760927e-11,1.7423520666916704e-11,1.7499846038243942e-11
S009,mov_real_der,P7,4.2308079306858375e-10,4.068992014155685e-11,1.6463169181029215e-11,1.2239075304555111e-11,1.1632891067634603e-11
S009,mov_real_der,P5,3.842956090099901e-10,3.727936680800401e-11,1.153577884626193e-11,6.271430379651357e-12,5.358141533089791e-12
S009,mov_real_der,P3,3.214283983895985e-10,3.1210159312511016e-11,7.577631283791248e-12,4.447614232800411e-12,3.928372008749294e-12
S009,mov_real_der,P1,3.4234147818973245e-10,2.943378192470193e-11,7.601390382075909e-12,4.04919111343663e-12,3.479515967397862e-12
S009,mov_real_der,Pz,3.3670795412692654e-10,2.765373807326858e-11,7.725280399833972e-12,3.733763648176737e-12,3.383404997519521e-12
S009,mov_real_der,P2,3.481367733051349e-10,2.766435184751754e-11,7.759844481275308e-12,3.9649575065709805e-12,4.010031752553764e-12
S009,mov_real_der,P4,3.4539331495556894e-10,2.7078755079835554e-11,6.846680317984327e-12,4.329605103087499e-12,4.421543658108843e-12
S009,mov_real_der,P6,4.07232658943948e-10,3.485834265782774e-11,8.843263149215316e-12,6.187566584788423e-12,6.039840315792843e-12
S009,mov_real_der,P8,4.4908763330203375e-10,3.6381790402727054e-11,1.2856967602419189e-11,1.0674578518325995e-11,1.0634694708866225e-11
S009,mov_real_der,PO7,4.825170671263042e-10,4.339604189393119e-11,1.602041035180606e-11,8.751192934845236e-12,7.84871276807534e-12
S009,mov_real_der,PO3,4.372350705905542e-10,3.7308758632512255e-11,1.0572398993175809e-11,6.232324888964496e-12,5.339883474058908e-12
S009,mov_real_der,POz,4.795935672296137e-10,3.5202100297913436e-11,9.761477229807748e-12,5.3591242241741756e-12,4.690934674728454e-12
S009,mov_real_der,PO4,4.777330760357469e-10,3.430054124877517e-11,1.0469854407112768e-11,6.189699856528062e-12,5.5090728586399695e-12
S009,mov_real_der,O1,5.566083576919131e-10,4.260690294986101e-11,1.4753338484507388e-11,8.47944390299959e-12,7.059789323594214e-12
S009,mov_real_der,Oz,5.467513534132508e-10,3.938725084388602e-11,1.174868200823465e-11,7.227433571322712e-12,6.067686686179469e-12
S009,mov_real_izq,FC5,1.0420986363004933e-10,2.2448941273634478e-11,2.1344570994954014e-11,4.182391227670351e-11,5.513743777106905e-11
S009,mov_real_izq,FC3,3.8053747460358425e-11,1.2592852675504194e-11,1.0656297057704278e-11,1.1351016310604362e-11,1.131112887295755e-11
S009,mov_real_izq,FC1,2.8176608876650178e-11,1.0880109791975885e-11,1.0168442514370258e-11,5.833972077248923e-12,5.8857347848770964e-12
S009,mov_real_izq,FCz,3.4934064903467787e-11,1.4050384407185474e-11,1.205206717001414e-11,5.309176136705318e-12,5.374126176957563e-12
S009,mov_real_izq,FC2,3.217976009768629e-11,9.611422272135817e-12,9.127509260729318e-12,8.226120663986172e-12,9.556972911044547e-12
S009,mov_real_izq,FC4,4.3563180397112535e-11,1.0291414757806472e-11,1.0000817983936666e-11,1.8216198957425827e-11,2.4907126350378472e-11
S009,mov_real_izq,FC6,3.509979669358146e-10,3.6003962512697844e-11,2.4477509006999776e-11,8.267688078175396e-11,1.4331146022888724e-10
S009,mov_real_izq,C5,1.0551923433159249e-10,1.5130422446046455e-11,1.1592313735290845e-11,2.1643119504264905e-11,2.3975469670965627e-11
S009,mov_real_izq,C3,9.950459480443358e-11,1.1970068034176362e-11,6.783057238043392e-12,7.092104573547825e-12,6.9233124402103915e-12
S009,mov_real_izq,C1,9.444107116422688e-11,1.2295353146487983e-11,6.952599097291726e-12,4.267773455189432e-12,3.799109215162932e-12
S009,mov_real_izq,Cz,1.2374635216319545e-10,1.5599295489399836e-11,8.859096012769424e-12,3.685650513463486e-12,3.4455314122052282e-12
S009,mov_real_izq,C2,1.3819954346566918e-10,1.3638372290308327e-11,7.880328541741642e-12,4.379689812948227e-12,4.923182098241455e-12
S009,mov_real_izq,C4,1.4699595922873827e-10,1.3942207286479473e-11,7.21635155439863e-12,9.985100337751809e-12,1.3411097514787975e-11
S009,mov_real_izq,C6,2.276958100916762e-10,2.1471214103221485e-11,1.1548192305553052e-11,4.1526423456770544e-11,5.946534398209981e-11
S009,mov_real_izq,CP5,2.7976628716618636e-10,2.5801865301637373e-11,1.126769511644568e-11,7.96900542072496e-12,7.040567345375951e-12
S009,mov_real_izq,CP3,2.360510347404202e-10,2.06253724626516e-11,8.205577745338128e-12,5.065776195737437e-12,3.718600135071938e-12
S009,mov_real_izq,CP1,2.3698637352104036e-10,2.108336278759427e-11,7.271070197484151e-12,3.714635249160692e-12,2.4851237006451063e-12
S009,mov_real_izq,CPz,2.7703469604973744e-10,2.3592265046504894e-11,8.189449519888907e-12,3.174655753787192e-12,2.455026096270111e-12
S009,mov_real_izq,CP2,2.8676509562768807e-10,2.288943901628679e-11,7.731574655867612e-12,3.3074344611988925e-12,2.8719058583392303e-12
S009,mov_real_izq,CP4,3.3350201358498966e-10,2.497010105733789e-11,7.384259824548866e-12,4.689494428160227e-12,4.747395106858977e-12
S009,mov_real_izq,CP6,3.600118054509866e-10,2.8112727762922484e-11,7.765451851346265e-12,7.677539815205297e-12,8.541848198171337e-12
S009,mov_real_izq,AFz,1.2304988628458108e-09,9.56224980859612e-11,1.943553421191857e-11,9.077614109445882e-12,6.2420121023650386e-12
S009,mov_real_izq,AF4,1.3272113924511463e-09,6.230866790560951e-11,2.1619003764709285e-11,8.525323285167451e-11,8.028917336171174e-11
S009,mov_real_izq,F7,1.1855720700636737e-09,6.713890291319081e-11,2.7224825351776577e-11,8.61868236676187e-11,7.374153914410603e-11
S009,mov_real_izq,F5,1.7384602128038438e-09,6.266055399869776e-11,2.6830212901297574e-11,9.987967387059576e-11,7.403273351843738e-11
S009,mov_real_izq,F3,4.226337638941591e-10,5.2989861579952735e-11,1.9953639607660336e-11,2.2018791466788193e-11,1.3405707628383891e-11
S009,mov_real_izq,F1,4.874640207058083e-10,5.043590560227787e-11,1.8297946021017242e-11,1.0337660413537547e-11,6.3356420611641876e-12
S009,mov_real_izq,Fz,3.517746958439054e-10,4.0402578362941617e-11,1.696412656373554e-11,6.5385668672060925e-12,4.470214169536391e-12
S009,mov_real_izq,F2,2.930569133258944e-10,3.938656192511849e-11,1.6005147783343667e-11,1.1851057231200515e-11,9.862933448132905e-12
S009,mov_real_izq,F4,2.1073579688229373e-10,4.24229889283731e-11,1.852679480654965e-11,2.7887675848397965e-11,2.4117814049172386e-11
S009,mov_real_izq,F6,4.233930544939185e-10,2.9614151043878087e-11,3.796744509526384e-11,1.5437001855973935e-10,1.5647218639858257e-10
S009,mov_real_izq,F8,5.642713879780237e-10,4.788135837807052e-11,2.4068262720000238e-11,5.7063113488721146e-11,8.663769056818975e-11
S009,mov_real_izq,FT7,1.4278859417302332e-10,2.5716011535533703e-11,2.0769409125152586e-11,4.317212200092518e-11,5.833071232001466e-11
S009,mov_real_izq,FT8,1.4678415238542742e-10,2.3644519166704413e-11,1.7613128202800385e-11,7.270328071254036e-11,1.167990735121167e-10
S009,mov_real_izq,T7,1.6640630336504105e-10,2.7424444274446514e-11,2.4203747810911985e-11,7.073277205313675e-11,7.43440086049312e-11
S009,mov_real_izq,T8,3.1820166285399686e-10,3.846456315153222e-11,1.9804528337698704e-11,5.609656470185694e-11,5.540445753804675e-11
S009,mov_real_izq,T9,4.250201726480219e-10,3.9493612488064616e-11,2.7134470968222487e-11,2.795521026609192e-11,2.4255430331365384e-11
S009,mov_real_izq,T10,6.471721113985658e-10,4.717734772305293e-11,2.1591443720431774e-11,1.8633196781332238e-11,2.0814728004589705e-11
S009,mov_real_izq,TP7,3.541981956074142e-10,3.564736190613446e-11,1.96355532011773e-11,1.4938734743852446e-11,1.6373917311551878e-11
S009,mov_real_izq,TP8,4.832180902288583e-10,3.517652038550017e-11,1.401673476712326e-11,1.8590203747718756e-11,1.914077114998238e-11
S009,mov_real_izq,P7,4.800356434224442e-10,4.008475006902624e-11,1.9136077978469166e-11,1.3279601394044733e-11,1.1686398620997057e-11
S009,mov_real_izq,P5,4.1589355892860464e-10,3.4701081390264715e-11,1.2750118002524007e-11,6.309480368883846e-12,5.124849827570934e-12
S009,mov_real_izq,P3,3.717364258854119e-10,2.8485039977869386e-11,8.779151292275987e-12,4.41539803010318e-12,3.861180720471262e-12
S009,mov_real_izq,P1,3.8134655329047817e-10,2.8506545606321414e-11,7.820937801736186e-12,3.8327865212363644e-12,3.5255939309298744e-12
S009,mov_real_izq,Pz,3.7837144239779845e-10,2.8648362167252334e-11,7.834507215001366e-12,3.425027289510816e-12,3.5838952647941477e-12
S009,mov_real_izq,P2,4.229804533204133e-10,3.075246101975569e-11,8.209448069529194e-12,3.5932602820971177e-12,4.282816678390379e-12
S009,mov_real_izq,P4,4.099794188783635e-10,2.910849464489334e-11,7.660289091356788e-12,3.818996963351104e-12,4.670046673042942e-12
S009,mov_real_izq,P6,4.950819260952816e-10,3.5488766022710286e-11,9.47071593326071e-12,5.702193486449437e-12,5.991507341883917e-12
S009,mov_real_izq,P8,5.396514057475271e-10,3.879988594332487e-11,1.3533500909980814e-11,1.0573973934279488e-11,1.0022988231581825e-11
S009,mov_real_izq,PO7,5.560933565073131e-10,4.1748261257618043e-11,1.6700895135141664e-11,8.549823233254543e-12,7.208061621991412e-12
S009,mov_real_izq,PO3,4.901134473983204e-10,3.462750267159946e-11,1.175733283789226e-11,6.140717770593445e-12,5.130075277856225e-12
S009,mov_real_izq,POz,5.288569067511703e-10,3.538693142236391e-11,9.925985440361e-12,4.8617660907400135e-12,4.8193794917735165e-12
S009,mov_real_izq,PO4,5.522592471283563e-10,3.7935790257291466e-11,1.0924087621817826e-11,5.521813061052417e-12,5.806030541312696e-12
S009,mov_real_izq,O1,6.231256003203727e-10,4.291534993165259e-11,1.5648353319500087e-11,8.119314057032415e-12,7.160790062632603e-12
S009,mov_real_izq,Oz,6.400611822610835e-10,4.1182032388839845e-11,1.3162109225550834e-11,6.539622361358549e-12,6.150870369451321e-12
S009,reposo,FC5,1.0120599971654269e-10,1.946725124648626e-11,1.6347567330649554e-11,3.888896539138915e-11,4.421654605138492e-11
S009,reposo,FC3,3.2018479051091196e-11,1.2792198184938973e-11,1.1121211004717875e-11,1.1470736517791752e-11,1.0008000893397096e-11
S009,reposo,FC1,2.3449988023362175e-11,1.1890823984003443e-11,1.1159304263572545e-11,6.0725093872454865e-12,5.440690044958852e-12
S009,reposo,FCz,2.8336950757462185e-11,1.3964923166435119e-11,1.2648463377207988e-11,5.526715710114866e-12,5.0837402042300135e-12
S009,reposo,FC2,2.519367028936515e-11,9.813487660155697e-12,9.36660951044078e-12,8.272699105258594e-12,9.038489132075816e-12
S009,reposo,FC4,4.576958988466028e-11,1.0962652954179537e-11,1.0508741038037827e-11,1.768256196608682e-11,2.3369485789473955e-11
S009,reposo,FC6,3.119971060162054e-10,3.2983157578030955e-11,2.95047569348624e-11,7.821060605213927e-11,1.3346621351721524e-10
S009,reposo,C5,9.154167399078322e-11,1.4251625557485481e-11,9.640138682471834e-12,1.939327220674822e-11,2.0453157166332015e-11
S009,reposo,C3,6.196661640560643e-11,1.1318413132211661e-11,6.949737203364393e-12,7.40213855685379e-12,6.301797049538952e-12
S009,reposo,C1,5.857935827618621e-11,1.1176551214371358e-11,7.206173922666006e-12,4.669794876648989e-12,3.5979487816139735e-12
S009,reposo,Cz,7.039197112502133e-11,1.3422779782441655e-11,8.29322933780303e-12,3.832393676365531e-12,3.2979021168202786e-12
S009,reposo,C2,7.541934849211258e-11,1.1534998989775144e-11,7.0573869162720885e-12,4.575666946962192e-12,4.514769591000999e-12
S009,reposo,C4,7.398601025310502e-11,1.0997111352920903e-11,7.386574115633626e-12,1.012302464560813e-11,1.1799934284085189e-11
S009,reposo,C6,1.487660866511457e-10,1.8682995758679877e-11,1.3106676258263733e-11,3.591347809209653e-11,5.0233062983797155e-11
S009,reposo,CP5,1.759958939840822e-10,1.8794228360654752e-11,9.975108866760443e-12,7.092575015272941e-12,6.327165564093783e-12
S009,reposo,CP3,1.432387349591311e-10,1.6763348350119988e-11,7.861260737472503e-12,5.523354170725481e-12,3.550907658557398e-12
S009,reposo,CP1,1.3495724517666673e-10,1.5444605426446473e-11,6.664250699027165e-12,4.193763964226942e-12,2.3926494364449267e-12
S009,reposo,CPz,1.6589470508118465e-10,1.8596540141852426e-11,7.45245390121413e-12,3.4053115716495072e-12,2.2807073036400345e-12
S009,reposo,CP2,1.527531922845253e-10,1.603085767930164e-11,6.537956158013055e-12,3.500506502477607e-12,2.729371560218036e-12
S009,reposo,CP4,1.715941443373993e-10,1.6473314610458325e-11,6.8369503952029265e-12,4.9987436216800175e-12,4.3076198051180565e-12
S009,reposo,CP6,1.9557294586598217e-10,1.9602647921516935e-11,7.957804181277019e-12,7.542248314957569e-12,7.686725794217452e-12
S009,reposo,AFz,6.799678880404774e-10,5.834895568551577e-11,1.7134835910768066e-11,9.501230858547433e-12,6.126031907008131e-12
S009,reposo,AF4,7.907279428196125e-10,4.075188506255262e-11,2.3501479697492694e-11,7.922379966670825e-11,7.366594415104087e-11
S009,reposo,F7,5.980464230018349e-10,4.885969113663146e-11,2.477816245049761e-11,8.581128363251981e-11,7.731793010391825e-11
S009,reposo,F5,8.704695681657471e-10,4.998734842594139e-11,2.6622157528798e-11,9.907003840432229e-11,7.383837681983493e-11
S009,reposo,F3,2.2952619426255868e-10,3.595806955008149e-11,1.9279471474535218e-11,2.2066500490195038e-11,1.3153816522840278e-11
S009,reposo,F1,2.668744031618257e-10,3.4358086776867725e-11,1.7560177812248737e-11,1.082781414148432e-11,6.335484698798481e-12
S009,reposo,Fz,2.0255257823672965e-10,2.83219537237468e-11,1.64489120679129e-11,6.935684002596297e-12,4.452875235361941e-12
S009,reposo,F2,1.8083015015734532e-10,2.7512524231804778e-11,1.5470636797164223e-11,1.2023656291808728e-11,9.703135951969695e-12
S009,reposo,F4,1.4746983147334805e-10,2.9776886618067704e-11,1.770080753908415e-11,2.741373890799034e-11,2.311452498297933e-11
S009,reposo,F6,2.951517321868353e-10,2.5524575342918878e-11,3.831527541993472e-11,1.4493066055638857e-10,1.5451414927675207e-10
S009,reposo,F8,4.198564535340608e-10,4.090836118426179e-11,2.6397504071094113e-11,6.052336669581652e-11,8.430985553916406e-11
S009,reposo,FT7,1.442986476547582e-10,2.564229925657145e-11,1.7577494517975504e-11,4.163550976775813e-11,5.13213026575172e-11
S009,reposo,FT8,1.0888612796794371e-10,2.112307454116345e-11,1.951473328072169e-11,6.292515080376751e-11,8.939580394861734e-11
S009,reposo,T7,1.5404171015148524e-10,2.4312755993466723e-11,1.9783397736378445e-11,5.98991930232208e-11,5.805260491105361e-11
S009,reposo,T8,2.349931573961477e-10,2.926739501271395e-11,1.9400468235015923e-11,5.302694475294602e-11,4.7082235286302026e-11
S009,reposo,T9,2.9912231926560506e-10,3.3462691192295604e-11,2.1305776917305097e-11,2.3811524100031753e-11,2.1073693850747496e-11
S009,reposo,T10,4.3035923204856876e-10,3.749317559053124e-11,2.058582461628301e-11,1.7262308360642916e-11,1.6720014922259502e-11
S009,reposo,TP7,2.2515644355204628e-10,2.6543558332363117e-11,1.6242809600402427e-11,1.3644089820362907e-11,1.3976978351061465e-11
S009,reposo,TP8,2.754029152694879e-10,2.522846862156475e-11,1.4330527368693134e-11,1.7410170931901626e-11,1.6448989171607232e-11
S009,reposo,P7,2.7613528889029254e-10,2.8226164035751112e-11,1.7455966872249944e-11,1.1420486517985481e-11,9.993177044475936e-12
S009,reposo,P5,2.578696989993811e-10,2.4629512647102252e-11,1.2682472105332983e-11,6.237755159915828e-12,4.778020391024611e-12
S009,reposo,P3,2.1167119376923758e-10,1.986414925094015e-11,8.631038540769346e-12,4.68705446621119e-12,3.600386533348404e-12
S009,reposo,P1,2.1696817223045377e-10,2.0637781921013094e-11,7.780431120471232e-12,4.157819702328697e-12,3.3238727572800497e-12
S009,reposo,Pz,2.1034528001436747e-10,1.953433813694631e-11,7.44610433014901e-12,3.6369088589134643e-12,3.4088598659188e-12
S009,reposo,P2,2.2965784174096826e-10,2.0298515486105398e-11,7.479503708323918e-12,3.8756000884437725e-12,4.003003045454373e-12
S009,reposo,P4,2.2163889532704277e-10,1.8760030872538683e-11,7.0555349749843906e-12,4.09900836992192e-12,4.337806889970289e-12
S009,reposo,P6,2.7483478503363113e-10,2.4571583487721016e-11,1.0242994120978602e-11,5.815942600554778e-12,5.689324424869239e-12
S009,reposo,P8,2.958471614561306e-10,2.559275124981814e-11,1.43031976756839e-11,9.430782994679823e-12,8.941988984720954e-12
S009,reposo,PO7,3.2749865349294156e-10,2.8881349534540925e-11,1.7753283132863312e-11,8.486113305977638e-12,6.674090710229931e-12
S009,reposo,PO3,2.8866742654192624e-10,2.4401277932013575e-11,1.2727579445505087e-11,6.3006772567951015e-12,4.79181282136903e-12
S009,reposo,POz,3.197570715414611e-10,2.4630728556300026e-11,1.0304674437531268e-11,5.01169534870919e-12,4.4145302982979026e-12
S009,reposo,PO4,3.11059200980312e-10,2.50580307272342e-11,1.217652960848881e-11,5.595155655939666e-12,5.293403782246552e-12
S009,reposo,O1,3.7293137268558747e-10,3.035490046873897e-11,1.810057811442332e-11,8.161227389743356e-12,6.278590539221886e-12
S009,reposo,Oz,3.61888858957015e-10,2.892694531401017e-11,1.5067773188099352e-11,6.510218750256086e-12,5.558179423133089e-12
S010,img_der,FC5,1.9756753725104003e-10,1.4366655105723202e-11,7.934315138626357e-12,2.740786508440032e-12,1.1104521657806591e-12
S010,img_der,FC3,1.9050322843826517e-10,1.2900628041993607e-11,6.358790916271885e-12,2.3554697156067584e-12,8.224288940814294e-13
S010,img_der,FC1,3.4954184393973133e-10,3.5716424653251346e-11,1.501534625402725e-11,4.317596747680108e-12,1.3338896684386696e-12
S010,img_der,FCz,2.4182966458676035e-10,3.272793612776156e-11,1.1673057151517733e-11,3.3361555104602542e-12,9.665111914313554e-13
S010,img_der,FC2,1.421065611094309e-10,2.385204395992612e-11,9.092105322063587e-12,2.7603592012716328e-12,7.269922496099486e-13
S010,img_der,FC4,1.6818370025199067e-10,1.818700689577136e-11,8.02019471283455e-12,2.5671596139710506e-12,7.40054882842137e-13
S010,img_der,FC6,4.835305662838082e-10,1.6736823160454896e-11,8.68383776038212e-12,2.643866437633144e-12,6.975500197023081e-13
S010,img_der,C5,2.513477126604976e-10,1.1624276682814527e-11,6.72166835806636e-12,2.2553879684076195e-12,8.105588253620537e-13
S010,img_der,C3,1.2918353158226827e-10,1.0853017517559636e-11,5.955602787588043e-12,1.985711378560199e-12,6.625622082893492e-13
S010,img_der,C1,1.8163026903810712e-10,1.3082637640970575e-11,5.949979925578095e-12,1.9981392840652224e-12,6.702724623355597e-13
S010,img_der,Cz,1.5288814746382555e-10,2.3478812823716207e-11,6.9926602452020495e-12,2.09493056217999e-12,6.280111642629108e-13
S010,img_der,C2,1.6024280877039068e-10,1.5821917701742413e-11,6.648345227933454e-12,1.9435707716620484e-12,5.960212388462472e-13
S010,img_der,C4,1.6301619649002937e-10,1.6234887938170342e-11,1.1527685493033643e-11,2.5904032963962078e-12,6.753240886809161e-13
S010,img_der,C6,5.806921399322327e-10,1.5121797957145633e-11,1.1737730057215037e-11,2.7003528233958984e-12,7.022105225638235e-13
S010,img_der,CP5,8.893734625932455e-11,1.3855765140290455e-11,8.178576382931915e-12,2.4742046872751555e-12,6.426044968293215e-13
S010,img_der,CP3,2.2280268770428704e-10,1.603922206783794e-11,8.568343379780296e-12,2.5119521203999343e-12,7.647477333085174e-13
S010,img_der,CP1,1.3641188440119927e-10,9.940552048822798e-12,6.4807783663670755e-12,1.6486385511147162e-12,5.076335193626338e-13
S010,img_der,CPz,1.963343061667016e-10,1.3126968305619759e-11,6.918942044396249e-12,1.6657959302507261e-12,5.549669896664627e-13
S010,img_der,CP2,1.7583904390040784e-10,1.297925593261139e-11,8.130342359550008e-12,1.914956228575599e-12,5.389125711833852e-13
S010,img_der,CP4,1.700154215021635e-10,1.4098081521903357e-11,1.2874653229980697e-11,2.4406032314281576e-12,5.367573456020414e-13
S010,img_der,CP6,1.290724481365464e-10,1.7563733616908666e-11,1.476794334239701e-11,3.3027085371499804e-12,6.820829525854559e-13
S010,img_der,AFz,3.2591551164546444e-10,2.924157057655089e-11,1.2175384842036933e-11,3.234115369820026e-12,7.628550308992125e-13
S010,img_der,AF4,2.4533089300834293e-10,2.3297870048886185e-11,1.0423614145897587e-11,5.980663787806556e-12,3.634515555924397e-12
S010,img_der,F7,2.1127235917554586e-10,2.203893760350536e-11,1.1861956865060389e-11,2.985027466364401e-12,1.0680120730265716e-12
S010,img_der,F5,3.350314737848805e-10,1.6489685795342442e-11,1.0197733622979801e-11,3.2901846290318074e-12,1.3031672960707488e-12
S010,img_der,F3,1.4658943346191253e-10,1.5349007240996815e-11,8.500891826612917e-12,2.385104233791335e-12,6.312156365430018e-13
S010,img_der,F1,2.620968000252676e-10,2.3245768941927802e-11,1.1695733862234725e-11,2.878866673608458e-12,6.69817083047304e-13
S010,img_der,Fz,1.7460309144590195e-10,2.425907048215464e-11,1.0321690911178217e-11,2.4615442200203473e-12,4.260459279724047e-13
S010,img_der,F2,1.7571368538537187e-10,2.472654449761972e-11,1.0969901869135782e-11,2.8081286520782247e-12,6.022166709977747e-13
S010,img_der,F4,3.199712814030127e-10,2.4685148440877067e-11,1.096850870848835e-11,3.288508101266351e-12,8.436826289310684e-13
S010,img_der,F6,1.8247180230399152e-10,2.061894336025845e-11,1.016387287531918e-11,3.945877379855337e-12,1.4226862443514792e-12
S010,img_der,F8,2.381799996261981e-10,2.729797105450636e-11,1.3982281867278046e-11,4.060998458501297e-12,1.3195414228425575e-12
S010,img_der,FT7,1.859339161252662e-10,1.7764252833464223e-11,9.852419174041883e-12,2.4966548944952688e-12,7.396505262381818e-13
S010,img_der,FT8,6.523536470303811e-10,2.0004500539506966e-11,1.0979087930524752e-11,2.7733848106209474e-12,6.678970119327327e-13
S010,img_der,T7,1.9695547612522665e-10,1.926893279023698e-11,1.0610810119091576e-11,4.242535386217486e-12,2.4463930138086152e-12
S010,img_der,T8,2.995631870960543e-10,1.9516028112714657e-11,1.278431107331883e-11,3.2351529431856862e-12,8.752823560496884e-13
S010,img_der,T9,1.651095248618759e-10,2.5163176863123008e-11,1.0409627812751053e-11,3.2573544095318823e-12,1.218646036871152e-12
S010,img_der,T10,3.313209662637169e-10,3.2074696901571197e-11,1.5552285871778202e-11,4.154378196655636e-12,9.496258788670937e-13
S010,img_der,TP7,2.042020411963177e-10,2.2140261014748058e-11,1.1607504077222901e-11,4.636243469378315e-12,1.9214221771117858e-12
S010,img_der,TP8,4.4115133206374563e-10,2.014485862491181e-11,1.4845588303416813e-11,3.381539234826172e-12,6.299050201763333e-13
S010,img_der,P7,1.8906097431599222e-10,2.5147530064365448e-11,1.3415529394609338e-11,4.830359333112415e-12,8.674317775929377e-13
S010,img_der,P5,1.5802928798459187e-10,1.8810775535150752e-11,1.1013210447180899e-11,3.4672672561958256e-12,6.77742672890442e-13
S010,img_der,P3,2.1162173960465237e-10,1.9604463947179765e-11,1.1785571631865695e-11,3.2620777542068896e-12,7.706762313100751e-13
S010,img_der,P1,1.3231838426490228e-10,1.3386640200932631e-11,9.485887735764542e-12,2.3270617861872722e-12,6.066208254855092e-13
S010,img_der,Pz,1.6103165556240428e-10,1.3034617061942097e-11,9.338767660978738e-12,2.197918863807133e-12,5.638451625910087e-13
S010,img_der,P2,1.5664040184718288e-10,1.3533111531644392e-11,9.468986794387632e-12,2.1590956522897412e-12,5.292393178478926e-13
S010,img_der,P4,1.5182504523062556e-10,1.3978743841253565e-11,1.1193123658290606e-11,2.5955410808164658e-12,5.711419607169966e-13
S010,img_der,P6,4.933191290761782e-10,4.0552779462515235e-11,2.2107147833534826e-11,5.5655355010792126e-12,1.3301172498965843e-12
S010,img_der,P8,2.1345605908437093e-10,2.128950142692626e-11,1.6076582040701085e-11,3.908227127926436e-12,6.713204194694518e-13
S010,img_der,PO7,1.4500128595453246e-10,2.5842338945778887e-11,1.649957278307726e-11,5.776735808895313e-12,1.1182653370714027e-12
S010,img_der,PO3,2.395545618991074e-10,2.6636521668677226e-11,1.73629457581492e-11,5.2383081183831644e-12,1.1421023078801523e-12
S010,img_der,POz,1.6416617360931705e-10,2.2142824294102382e-11,1.4690534306654404e-11,4.364955148436723e-12,9.675788202825416e-13
