sujeto,condicion,canal,potencia_Delta,potencia_Theta,potencia_Mu,potencia_Beta,potencia_Gamma
S081,reposo,AFz,1.5133112131643614e-10,1.0540178079416075e-11,2.869994595819284e-12,7.087149533219452e-13,9.530855732172674e-14
S081,reposo,AF4,2.038993657518092e-10,1.2912982474061926e-11,3.367832980904417e-12,8.002612965603344e-13,1.4505496751404044e-13
S081,reposo,F7,1.4220626771565763e-10,1.172151161075831e-11,6.469813478922854e-12,1.0349422270920235e-12,2.8990315820311157e-13
S081,reposo,F5,1.2568752445653538e-10,9.02211554872697e-12,3.554071846048289e-12,7.604404922102445e-13,1.435689905076107e-13
S081,reposo,F3,3.777992877663995e-11,2.9739329557594548e-12,1.5296593253461232e-12,5.863693091262398e-13,6.317715757954944e-14
S081,reposo,F1,4.185061562311232e-11,3.244490974064439e-12,1.6513967203795106e-12,6.416031021751742e-13,7.110752448681913e-14
S081,reposo,Fz,3.862998690180877e-11,3.096957243011471e-12,1.6098990438869744e-12,6.300563768661587e-13,7.01075441549345e-14
S081,reposo,F2,7.232253433395011e-11,5.576461605875364e-12,2.022929407712789e-12,6.427829633387287e-13,8.142596714738017e-14
S081,reposo,F4,7.44815498631938e-11,5.598231059365879e-12,2.005844241841768e-12,6.337637216498172e-13,7.947941036659754e-14
S081,reposo,F6,6.666985303346655e-11,5.1455394355484576e-12,1.9330272325517344e-12,6.272262658396363e-13,8.105942602105323e-14
S081,reposo,F8,2.4236455722138956e-10,1.7034756643157846e-11,5.682116406769377e-12,1.19680627171651e-12,3.3169212688112563e-13
S081,reposo,FT7,4.042235138366658e-11,4.830290681643886e-12,5.760439959460762e-12,8.112424256326932e-13,2.0007691410911325e-13
S081,reposo,FT8,5.287339997305145e-11,4.625517298948097e-12,4.967847986872722e-12,7.722681889913618e-13,1.7841737877769388e-13
S081,reposo,T7,4.4793692492020573e-11,4.574028741733221e-12,5.8898103533958984e-12,9.179194385161626e-13,2.826626343219828e-13
S081,reposo,T8,4.190225320406997e-11,3.895781673873174e-12,5.58130234061704e-12,7.745584562686874e-13,2.2232811223570602e-13
S081,reposo,T9,8.905450320018921e-11,8.329138296193824e-12,6.390906433762524e-12,8.563802220844591e-13,1.68079348822052e-13
S081,reposo,T10,9.155246791980728e-11,7.409089818513772e-12,5.784331959373834e-12,7.945271639146347e-13,1.725852253625346e-13
S081,reposo,TP7,4.73316515452182e-11,4.297056208549277e-12,5.5318455081404936e-12,8.034435892296093e-13,1.092394753692783e-13
S081,reposo,TP8,4.476731370845532e-11,3.741747189350832e-12,4.411746366998017e-12,1.0193168863649008e-12,3.3666065310284467e-13
S081,reposo,P7,5.1706805242051425e-11,4.1114616713955626e-12,5.07649676490209e-12,1.0042655380324012e-12,1.4022889197808749e-13
S081,reposo,P5,4.347816458277736e-11,3.6343497647252653e-12,3.286478076107508e-12,1.2279120080591766e-12,1.5308628453483908e-13
S081,reposo,P3,3.668630185853759e-11,2.9418822818581247e-12,2.6755032513553127e-12,1.078939797171109e-12,1.2533290456907483e-13
S081,reposo,P1,3.589115521657069e-11,2.7539041726058503e-12,2.418659178213642e-12,7.641643658933105e-13,1.1647875305534498e-13
S081,reposo,Pz,3.4807015281162163e-11,2.7551035809273068e-12,2.5496103274780654e-12,6.274937197997092e-13,1.064803836693769e-13
S081,reposo,P2,3.447703624919956e-11,2.7532090737259395e-12,2.64705049893512e-12,7.081322696601506e-13,1.0751797731178323e-13
S081,reposo,P4,3.631704691336743e-11,3.0499817553242184e-12,3.014778613788012e-12,9.682280236489017e-13,1.3046730405908624e-13
S081,reposo,P6,4.397673087056983e-11,3.5694156918375165e-12,3.3663129359434946e-12,1.0180018037021265e-12,1.4477983901661987e-13
S081,reposo,P8,5.228050832630436e-11,4.174653128981541e-12,4.593538752434566e-12,8.590831600072799e-13,1.502049458817836e-13
S081,reposo,PO7,6.115176672149256e-11,4.419567849365029e-12,4.6265922787967995e-12,1.1889476351774915e-12,2.0092127028768134e-13
S081,reposo,PO3,5.2677713362337585e-11,3.628647061910753e-12,3.1277921705934085e-12,1.0176863202576927e-12,1.5181282648290921e-13
S081,reposo,POz,5.283787432801141e-11,3.5144563649633595e-12,2.765392035930268e-12,7.240010757301741e-13,1.266489038005997e-13
S081,reposo,PO4,5.1379557688619443e-11,3.713941439457103e-12,3.647292149265803e-12,9.646279615559502e-13,1.567126200324316e-13
S081,reposo,O1,7.360630125973229e-11,5.038993551341426e-12,4.682271341673468e-12,1.1825250209923856e-12,2.1992918839338888e-13
S081,reposo,Oz,7.073100513131447e-11,4.96707133445343e-12,4.0380732596250145e-12,9.992376586568423e-13,1.9298860884459214e-13
S082,img_der,FC5,2.2758315854356233e-11,6.531815324018336e-12,1.0554530941737766e-11,3.853692740205827e-12,4.028874029714154e-12
S082,img_der,FC3,1.9967679706629764e-11,6.529484772299862e-12,1.049088252152353e-11,2.0108197319482262e-12,8.356945161014705e-13
S082,img_der,FC1,1.4319137954354744e-11,5.592465251129042e-12,9.15519218436891e-12,1.481646329572366e-12,4.70987382065464e-13
S082,img_der,FCz,1.980909774770332e-11,7.0139030212070146e-12,9.244353023882044e-12,1.6965334553006933e-12,4.807597319639659e-13
S082,img_der,FC2,1.126368990768887e-11,4.904000474520969e-12,8.167955362275284e-12,1.614371067894235e-12,4.188504924244011e-13
S082,img_der,FC4,1.528339984127452e-11,5.4306613963744155e-12,8.102761416044592e-12,1.892663632143208e-12,6.550735713534015e-13
S082,img_der,FC6,2.1023572965170727e-11,6.547923583132569e-12,8.448539452770697e-12,2.6993476775392256e-12,1.8951408689352677e-12
S082,img_der,C5,2.5739388541391073e-11,6.68941023623253e-12,9.299049278570791e-12,3.2674802479708337e-12,3.751601127163308e-12
S082,img_der,C3,1.2846470728946658e-11,4.927778581919597e-12,8.566944734801945e-12,1.7118899363313308e-12,8.536378909304495e-13
S082,img_der,C1,9.652805745571614e-12,4.100124832849328e-12,7.548949454086553e-12,1.1334666181065022e-12,3.434397641461179e-13
S082,img_der,Cz,2.4790017745973095e-11,5.750008484865319e-12,7.691535421784965e-12,1.3706770663706769e-12,3.5276356198514827e-13
S082,img_der,C2,9.510265012805238e-12,3.938229750681216e-12,7.479844549338041e-12,1.4610747301769594e-12,2.7515844977575744e-13
S082,img_der,C4,2.251003866456842e-11,6.9902686449276145e-12,1.4285435852276023e-11,2.591982458424992e-12,5.9416217051214e-13
S082,img_der,C6,1.938723273648968e-11,7.091518049177004e-12,1.381530732419977e-11,3.0313327151728485e-12,1.9290467429082186e-12
S082,img_der,CP5,1.461931656708456e-11,5.155342733734e-12,1.010460054455702e-11,2.1949633455373086e-12,1.3291536014949154e-12
S082,img_der,CP3,9.757111014899088e-12,3.4150714467641728e-12,7.463436526507419e-12,1.2093713995358583e-12,2.73371847872623e-13
S082,img_der,CP1,9.995297831992093e-12,3.5892993207913035e-12,7.892044550684976e-12,1.2810499010778981e-12,3.0523767174616565e-13
S082,img_der,CPz,1.1802486402255514e-11,3.661841471777533e-12,6.825469134862267e-12,1.0501250684404536e-12,2.0393105483280992e-13
S082,img_der,CP2,1.598556384556008e-11,4.503023264684133e-12,1.1329477424832565e-11,1.268120831077859e-12,2.0847350072471268e-13
S082,img_der,CP4,1.3698731403803657e-11,5.6664516515909705e-12,1.911409421614471e-11,2.0099945539504492e-12,2.96035426695042e-13
S082,img_der,CP6,2.9309381394158585e-11,1.0331821837086891e-11,2.5288815775037e-11,2.515147660965033e-12,5.335699219493294e-13
S082,img_der,AFz,4.246620274219608e-11,7.63188693129881e-12,1.0578469457821431e-11,1.5259912923589835e-12,4.5170043660938784e-13
S082,img_der,AF4,4.884939189228351e-11,6.977111543517031e-12,9.012128463916053e-12,1.9530092786005875e-12,1.0364312932067627e-12
S082,img_der,F7,5.2557220389859414e-11,9.580335147134424e-12,1.3481998623332781e-11,2.7236771838010054e-12,1.749737800176266e-12
S082,img_der,F5,9.293394163611473e-11,1.2849266079420678e-11,1.3902622940298563e-11,3.545252721457095e-12,1.926817015651283e-12
S082,img_der,F3,2.233053234556277e-11,6.587718080551509e-12,1.0728672774525484e-11,1.6572519435434609e-12,4.803161472491161e-13
S082,img_der,F1,2.6319447553229008e-11,7.169941643910165e-12,1.1022924121726337e-11,1.4213171330352355e-12,3.1779865306241034e-13
S082,img_der,Fz,1.6542070672928367e-11,5.823654180501623e-12,9.749876869474761e-12,1.2295665933659019e-12,2.317765056800011e-13
S082,img_der,F2,1.9165307202474826e-11,5.968727636926624e-12,9.47604098529836e-12,1.4788371861768434e-12,3.452025706635663e-13
S082,img_der,F4,2.0071531173387525e-11,6.0349512733283546e-12,8.650857828703753e-12,1.9219225967093655e-12,6.532237150366533e-13
S082,img_der,F6,2.855335208878015e-11,6.830456863559775e-12,8.773948852740066e-12,3.116621351696963e-12,2.047511412763099e-12
S082,img_der,F8,5.152522411587205e-11,1.0608898611150342e-11,1.2066708043748049e-11,3.3574671705459145e-12,2.720978306846966e-12
S082,img_der,FT7,5.532113098977871e-11,1.1000208714023965e-11,1.3937147844199994e-11,3.053017403752797e-12,2.2882542274383145e-12
S082,img_der,FT8,3.7999893171798105e-11,1.1224231842878155e-11,1.336508428836506e-11,2.472821755765037e-12,1.6679903304269032e-12
S082,img_der,T7,4.310431204868201e-11,9.16997810438889e-12,1.4180314844954876e-11,2.4582195333980486e-12,1.5904657305640453e-12
S082,img_der,T8,3.241302881314632e-11,1.136155782058079e-11,1.7253747258750248e-11,2.188408615982891e-12,8.910661826399771e-13
S082,img_der,T9,6.420633438540116e-11,2.2120913100281627e-11,2.2215895693914824e-11,7.541233922717603e-12,5.374490453451407e-12
S082,img_der,T10,4.006261333660534e-11,1.6648324982842055e-11,2.2891641524041467e-11,3.0727234091845783e-12,1.3978404052959987e-12
S082,img_der,TP7,3.297410393775211e-11,8.626763355395093e-12,1.4093710830725376e-11,2.1539291018822073e-12,8.759518083377336e-13
S082,img_der,TP8,2.3008623298202197e-11,1.198389948130589e-11,2.5617184456651055e-11,2.093225532261845e-12,6.096067632462775e-13
S082,img_der,P7,2.2805517460804878e-11,9.075777420586163e-12,1.7583093267326603e-11,2.1814750204918552e-12,5.664509454778719e-13
S082,img_der,P5,1.5895865914910996e-11,6.759655903788321e-12,1.6290165058001366e-11,2.0949984988444216e-12,5.238725868645747e-13
S082,img_der,P3,1.570010058900328e-11,5.39487028700998e-12,1.2805920138071552e-11,1.8138165956755542e-12,3.9246775555884047e-13
S082,img_der,P1,1.446021947307134e-11,4.771986255851049e-12,1.04245900393793e-11,1.5430924104860182e-12,3.117350807594675e-13
S082,img_der,Pz,1.670567213588449e-11,5.000927399115033e-12,9.402706427542115e-12,1.390925154075908e-12,2.84264303672271e-13
S082,img_der,P2,1.6009002632513792e-11,4.774286935597405e-12,1.2673412992373019e-11,1.4278741899639966e-12,2.843628812802706e-13
S082,img_der,P4,1.836111584644184e-11,7.0026175040707994e-12,2.8665669004259615e-11,1.9554957402667255e-12,3.540308618396432e-13
S082,img_der,P6,1.7576242959719832e-10,3.196764903696602e-11,5.322820612024228e-11,4.479311741352211e-12,1.1030567385002085e-12
S082,img_der,P8,2.3720459462349456e-11,1.5236218968314694e-11,4.867765406837336e-11,2.3133293450351766e-12,4.084940562055691e-13
S082,img_der,PO7,2.0550786450731537e-11,9.111664373048754e-12,2.2127967802634407e-11,2.3068395913668545e-12,4.908837416384372e-13
S082,img_der,PO3,1.990943098213376e-11,8.332857609340075e-12,2.1196958234445468e-11,2.2396171844147715e-12,4.816099889833648e-13
S082,img_der,POz,2.244208188121148e-11,6.7429184732556365e-12,1.2927764653038538e-11,1.8047196538181894e-12,4.2102726525226816e-13
S082,img_der,PO4,2.887666359773871e-11,9.223507484341058e-12,3.4727786441021186e-11,2.101274379344547e-12,4.2691584616766055e-13
S082,img_der,O1,3.0307346827309526e-11,9.325018226433073e-12,1.7267226628329777e-11,2.089705957757234e-12,4.996106700205432e-13
S082,img_der,Oz,2.7019110554477325e-11,8.576484181971394e-12,1.3509132534682092e-11,1.7507185933937602e-12,4.892877847219703e-13
S082,img_izq,FC5,2.7219562100540404e-11,6.817888615238004e-12,9.772865147462543e-12,3.4734196721605387e-12,3.1677267783462025e-12
S082,img_izq,FC3,2.7450555629711763e-11,6.781358579845504e-12,8.874380153042769e-12,2.1466500673096267e-12,7.413378014701474e-13
S082,img_izq,FC1,1.603780941163214e-11,5.621049972462226e-12,8.194201448557394e-12,1.5679224816397344e-12,4.308149056940393e-13
S082,img_izq,FCz,2.7007496286637493e-11,7.487906230750138e-12,8.905123195799926e-12,1.6605198097047073e-12,4.3995702785395883e-13
S082,img_izq,FC2,1.0985829806370711e-11,5.211441878940637e-12,8.858906281654856e-12,1.4468854804023924e-12,3.789350425439132e-13
S082,img_izq,FC4,1.7352419692775364e-11,5.406164894028311e-12,8.557928681565363e-12,1.5787697138106794e-12,5.466850863004198e-13
S082,img_izq,FC6,2.4148325856628243e-11,5.552627714019753e-12,8.516930109530646e-12,2.18721301319579e-12,1.5143620471028088e-12
S082,img_izq,C5,2.5684235632476152e-11,6.629582807995027e-12,8.8904699212635e-12,2.5841120688448634e-12,2.2684260157278526e-12
S082,img_izq,C3,1.4076093536240269e-11,4.622935209940411e-12,7.38581064206552e-12,1.6261772124849884e-12,6.259886979389047e-13
S082,img_izq,C1,1.0619145682896943e-11,4.122962894641349e-12,6.4072470515822e-12,1.191615622954759e-12,2.965206084419464e-13
S082,img_izq,Cz,2.7364612911605703e-11,6.289452903560437e-12,7.307050815115553e-12,1.4376175256046422e-12,3.2687784982252774e-13
S082,img_izq,C2,1.1353294825180535e-11,4.358024818024746e-12,7.590653710792564e-12,1.330383989786322e-12,2.5548867950209734e-13
S082,img_izq,C4,2.552797509464333e-11,7.546153932335775e-12,1.1766744745665107e-11,2.227183895065282e-12,4.849430843279585e-13
S082,img_izq,C6,1.6907419675356596e-11,6.619944423718223e-12,1.1983872311180308e-11,2.2915186861363378e-12,1.2434178496463017e-12
S082,img_izq,CP5,1.5876418308309053e-11,5.099924804222543e-12,1.0059161237882217e-11,1.7690245486256033e-12,6.957052110567875e-13
S082,img_izq,CP3,1.3489302709705473e-11,3.4044297813825625e-12,6.457916754743883e-12,1.1413876118723734e-12,2.1906662826920677e-13
S082,img_izq,CP1,1.3861512485330335e-11,3.5811558242775115e-12,6.795861612123259e-12,1.2057178727200536e-12,2.44765390015995e-13
S082,img_izq,CPz,1.7746483235458043e-11,3.861246370743647e-12,6.0866071606110135e-12,9.942254302209892e-13,1.9683793858948213e-13
S082,img_izq,CP2,1.9553696965187737e-11,4.992191538421455e-12,1.0330467498240008e-11,1.1251891825316456e-12,1.8984938962093902e-13
S082,img_izq,CP4,1.6604535526267835e-11,5.701968289785176e-12,1.513667992463436e-11,1.6772759214008897e-12,2.4636041372404354e-13
S082,img_izq,CP6,2.89339183146066e-11,9.083342111592968e-12,1.9626850726208367e-11,2.1522851263397106e-12,4.128960344861478e-13
S082,img_izq,AFz,4.8278079386787434e-11,9.294472996138693e-12,1.0235278679565952e-11,1.3593882353279153e-12,3.0538265923706867e-13
S082,img_izq,AF4,4.78207211248652e-11,7.994590031010578e-12,9.33113866776852e-12,1.6189431300058755e-12,6.619641613949773e-13
S082,img_izq,F7,6.797747731960785e-11,1.212953602939156e-11,1.2807019765428197e-11,3.0812111188074095e-12,1.678804876585834e-12
S082,img_izq,F5,8.195814285316375e-11,1.384558487928669e-11,1.335684412696578e-11,4.084281385933021e-12,2.3370263178283765e-12
S082,img_izq,F3,2.4395864135764713e-11,7.195941113864566e-12,9.972557948148933e-12,1.8389798265410942e-12,5.107582990317063e-13
S082,img_izq,F1,2.4258207148866355e-11,7.939408374772495e-12,1.0519841901257194e-11,1.5286823393268163e-12,3.2064093200107693e-13
S082,img_izq,Fz,1.5611635100251403e-11,6.506799276355018e-12,9.880231191414447e-12,1.2005813885391615e-12,2.0009775290992526e-13
S082,img_izq,F2,1.708810446707992e-11,6.6740702649295205e-12,1.0233249919207544e-11,1.3533746179687218e-12,2.6389531909144984e-13
S082,img_izq,F4,1.8395178636130578e-11,6.608256759265351e-12,1.009812314078157e-11,1.6610870634570018e-12,5.106134462746461e-13
S082,img_izq,F6,2.964744503557628e-11,7.767638941037858e-12,1.0135187910960031e-11,2.493417607053333e-12,1.615259839899092e-12
S082,img_izq,F8,5.497646338645737e-11,1.0379905878627428e-11,1.2148561736479133e-11,2.5607207556646787e-12,1.994712946855526e-12
S082,img_izq,FT7,6.124115262356449e-11,1.3133159055405346e-11,1.4350876903370869e-11,2.8295135091668605e-12,1.9945712369622643e-12
S082,img_izq,FT8,4.335152452795621e-11,1.0160450181363884e-11,1.4212000002091325e-11,2.006638764616872e-12,1.1981279341852055e-12
S082,img_izq,T7,3.547665640088589e-11,1.0651256990527773e-11,1.442442930209097e-11,2.2361803458086004e-12,1.1108792696128342e-12
S082,img_izq,T8,3.872190737588238e-11,1.0508170773539213e-11,1.656869379271397e-11,1.856966997960553e-12,6.766484685516582e-13
S082,img_izq,T9,6.428530984457144e-11,2.33214303927685e-11,2.388175874209749e-11,7.630752540822396e-12,5.011950101056794e-12
S082,img_izq,T10,5.075465214797974e-11,1.5514635370497987e-11,2.26533550495635e-11,2.7365648726240414e-12,1.1789198871593572e-12
S082,img_izq,TP7,2.530765651705003e-11,8.890392693952831e-12,1.386916216100517e-11,1.846281760816105e-12,6.540900535173383e-13
S082,img_izq,TP8,2.4001534605400832e-11,1.0940892284512576e-11,2.1706149864075248e-11,1.8974399723335983e-12,4.0527240399584253e-13
S082,img_izq,P7,2.3262539336779547e-11,8.91575140747563e-12,1.8824941484382574e-11,2.001874657105515e-12,4.0964931813745194e-13
S082,img_izq,P5,1.8808276593059022e-11,6.540338443337898e-12,1.7334785611798342e-11,1.925296623864132e-12,3.4986146829032757e-13
S082,img_izq,P3,1.982080607887652e-11,4.985327673219036e-12,1.1992024874376314e-11,1.703296478630818e-12,3.015152484330962e-13
S082,img_izq,P1,1.9221077906348018e-11,4.42915505053048e-12,9.706971464055406e-12,1.4278544319516803e-12,2.7960929854156654e-13
S082,img_izq,Pz,2.119491757457692e-11,4.805727342843786e-12,8.629204155229915e-12,1.2290632156964725e-12,2.6224803823522134e-13
S082,img_izq,P2,1.8867662957497913e-11,4.95111126753101e-12,1.1398601165938712e-11,1.2283493844128704e-12,2.6448300481395283e-13
S082,img_izq,P4,2.2309823126787817e-11,7.085384190434035e-12,2.3453999322923956e-11,1.7336004599011038e-12,3.1171917841300616e-13
S082,img_izq,P6,1.592641771615734e-10,3.0591465370288565e-11,4.1411115726990836e-11,4.167349742174645e-12,1.057000588698571e-12
S082,img_izq,P8,2.3427008472547257e-11,1.3808076447254413e-11,3.612918058728377e-11,2.3580898719817137e-12,3.7477155875482595e-13
S082,img_izq,PO7,2.337047839943706e-11,8.5612020276188e-12,2.493825925397449e-11,2.265616126368409e-12,4.0753835338552323e-13
S082,img_izq,PO3,2.5603303012267836e-11,7.87878658500866e-12,2.368850348857724e-11,2.1778433234594503e-12,4.0316949818233407e-13
S082,img_izq,POz,2.809814559231581e-11,7.00529459895895e-12,1.4278931441199046e-11,1.7870550302725724e-12,3.815761968380867e-13
S082,img_izq,PO4,3.024136791290161e-11,9.857773214853567e-12,3.082261337510778e-11,2.2004822039871895e-12,3.8837136058694073e-13
S082,img_izq,O1,3.203807439771098e-11,9.344208219938103e-12,2.0855079656441848e-11,2.0922696943622994e-12,4.256257512964409e-13
S082,img_izq,Oz,2.969053678107777e-11,8.62186139938214e-12,1.6220103534693026e-11,1.847299572157417e-12,4.211659650837764e-13
S082,mov_real_der,FC5,2.1220003952243863e-11,6.2710183642464e-12,1.1131689249650885e-11,2.4474139082230107e-12,1.5790512105033648e-12
S082,mov_real_der,FC3,2.069641365572287e-11,6.679922876103429e-12,1.0326676809161551e-11,1.9386454262935205e-12,4.776139080002435e-13
S082,mov_real_der,FC1,1.52944376490593e-11,5.062882260490756e-12,8.511687074266062e-12,1.507992602061317e-12,3.086435366667953e-13
S082,mov_real_der,FCz,2.6727558996455784e-11,6.449837383238846e-12,8.888809629353511e-12,1.7248659916037064e-12,3.680869837150603e-13
S082,mov_real_der,FC2,1.1018729697609675e-11,4.611231366728061e-12,8.488610916100242e-12,1.612443204416723e-12,2.721527729541238e-13
S082,mov_real_der,FC4,1.6973483950729713e-11,5.513340592394339e-12,9.01572778331029e-12,1.7915247959755613e-12,3.2267557499152485e-13
S082,mov_real_der,FC6,2.3621114390574004e-11,5.645998751923922e-12,8.67523865307997e-12,1.6202463049167084e-12,3.914880855101154e-13
S082,mov_real_der,C5,2.3004319602075442e-11,6.6702310932081005e-12,1.0104649638884279e-11,1.8355086505856125e-12,8.850022708684255e-13
S082,mov_real_der,C3,1.247248684341984e-11,4.351355749776015e-12,8.420921928279209e-12,1.4563224911652268e-12,3.643669474300489e-13
S082,mov_real_der,C1,1.1156387824441763e-11,3.5484446002260287e-12,7.053255537618486e-12,1.1307597940206125e-12,2.1183713027124762e-13
S082,mov_real_der,Cz,2.212068559432512e-11,5.120489091569032e-12,7.22796931218009e-12,1.421670308348739e-12,2.6831184396935367e-13
S082,mov_real_der,C2,1.2299104918292488e-11,3.9605127535487006e-12,8.068465900759034e-12,1.3686069344780572e-12,2.0283096695213557e-13
S082,mov_real_der,C4,2.964029556140813e-11,8.006902354508634e-12,1.4387059677604129e-11,2.371618575705816e-12,3.685987407305244e-13
S082,mov_real_der,C6,2.000024056742894e-11,6.554754584947283e-12,1.4075218694472234e-11,1.9458043015925752e-12,2.955908289848034e-13
S082,mov_real_der,CP5,1.6547329551961958e-11,5.823934026230352e-12,9.877320510564305e-12,1.6253433960216542e-12,3.319777153431844e-13
S082,mov_real_der,CP3,1.3075150514726914e-11,3.5236807148461207e-12,6.589280713511102e-12,1.0502663921054848e-12,1.6666058594310576e-13
S082,mov_real_der,CP1,1.3490594620032978e-11,3.672603891829739e-12,6.940040734968802e-12,1.1175961195515107e-12,1.8716327831998302e-13
S082,mov_real_der,CPz,1.8457964663106783e-11,3.825071885654324e-12,6.743041018588266e-12,9.910360934031724e-13,1.6633312807790684e-13
S082,mov_real_der,CP2,2.377716322171445e-11,4.951241417132349e-12,1.2199257940444483e-11,1.1804971922695227e-12,1.7770069036950558e-13
S082,mov_real_der,CP4,1.8927790403675257e-11,6.960643680759756e-12,2.0402794118488045e-11,1.823967187909578e-12,1.8904380662195988e-13
S082,mov_real_der,CP6,3.5434317370771294e-11,1.1300190784408042e-11,2.5084135614188282e-11,2.1675347508242003e-12,2.663686740499928e-13
S082,mov_real_der,AFz,5.081309551025298e-11,9.464053323950822e-12,1.0035699841298276e-11,1.397889573649258e-12,2.85942746644267e-13
S082,mov_real_der,AF4,5.055409964149631e-11,8.294192560863789e-12,8.935202503571704e-12,1.7771276013294945e-12,5.785091262098616e-13
S082,mov_real_der,F7,6.02108637351947e-11,1.0687937153276001e-11,1.463464085211662e-11,2.2873755120708065e-12,1.0189965995936868e-12
S082,mov_real_der,F5,7.706642059971817e-11,1.4054230313617637e-11,1.4337222252946017e-11,3.2810325467942055e-12,1.4206923762759562e-12
S082,mov_real_der,F3,2.424150263911199e-11,7.246680299067976e-12,1.0580506794993695e-11,1.687571104930666e-12,3.3416265162478243e-13
S082,mov_real_der,F1,2.538482821605423e-11,7.73794771989446e-12,1.069429956613109e-11,1.4960261468185879e-12,2.433969375228908e-13
S082,mov_real_der,Fz,1.5549247703254102e-11,6.043253989577681e-12,9.540418290762224e-12,1.2242718022957013e-12,1.7487618793417933e-13
S082,mov_real_der,F2,1.987116209225942e-11,6.2679079733680095e-12,9.5424056901087e-12,1.4565994833005474e-12,2.22590407111462e-13
S082,mov_real_der,F4,2.0776248290478402e-11,6.584664769084373e-12,9.516297234654696e-12,1.7532581947477053e-12,3.113850994830562e-13
S082,mov_real_der,F6,3.291676468431104e-11,7.100525075315596e-12,8.909020252262179e-12,2.1065717476558673e-12,7.207773904936034e-13
S082,mov_real_der,F8,5.176424929093928e-11,9.906442423298646e-12,1.1736722395789017e-11,2.146708974211094e-12,1.0402803150029107e-12
S082,mov_real_der,FT7,6.388768983117585e-11,1.1581587609822396e-11,1.6720592510230277e-11,2.282248326032127e-12,1.1844552143902055e-12
S082,mov_real_der,FT8,4.130809575119469e-11,8.607470813880782e-12,1.3085427379908607e-11,1.6129693358125422e-12,4.3238804399356715e-13
S082,mov_real_der,T7,3.995329387336865e-11,9.831503932496925e-12,1.7287085582450158e-11,1.880390513722516e-12,5.581553178220956e-13
S082,mov_real_der,T8,4.506479406604228e-11,9.778696923130663e-12,1.6697668757968116e-11,1.650386205084536e-12,2.3514142468066437e-13
S082,mov_real_der,T9,1.2174022810548687e-10,7.005111117665439e-11,5.945655396999024e-11,1.889280803642401e-11,9.210455951571544e-12
S082,mov_real_der,T10,5.259119876655283e-11,1.260422818951228e-11,2.171605187225648e-11,2.0436724771956097e-12,3.699947245523113e-13
S082,mov_real_der,TP7,3.18482834196294e-11,9.725336500466715e-12,1.6668762829555207e-11,1.920784655068865e-12,4.2616772635463436e-13
S082,mov_real_der,TP8,2.4390082003365192e-11,1.0665453587178432e-11,2.4271438996747892e-11,1.8065614829450619e-12,2.1378169656263104e-13
S082,mov_real_der,P7,2.416286951267484e-11,1.0838581283943547e-11,1.7967278399683067e-11,2.2287673407629077e-12,3.1196670853593235e-13
S082,mov_real_der,P5,1.885374736771511e-11,8.092531980368056e-12,1.4398126818563327e-11,2.064115275472185e-12,2.7195856406219194e-13
S082,mov_real_der,P3,1.8921467312772426e-11,6.335068876419568e-12,1.0671270827065819e-11,1.724836907794964e-12,2.5087041575699777e-13
S082,mov_real_der,P1,1.9935681306473237e-11,5.2236330558585586e-12,9.506162842294694e-12,1.4342384613234792e-12,2.1711647503052066e-13
S082,mov_real_der,Pz,2.4380669216883518e-11,5.2341771009971656e-12,9.626513731688952e-12,1.2544767653409422e-12,2.0523777054136288e-13
S082,mov_real_der,P2,2.530170842224072e-11,5.613819235563927e-12,1.4284735869118516e-11,1.3657075991558207e-12,2.210681178665405e-13
S082,mov_real_der,P4,2.4463217560195928e-11,7.985615485042546e-12,2.9722333732111586e-11,1.81112963990096e-12,2.5037216129808073e-13
S082,mov_real_der,P6,1.8641835073627486e-10,3.2620881427200165e-11,5.077399128896269e-11,4.523109129954705e-12,1.147171091718392e-12
S082,mov_real_der,P8,2.446192199457278e-11,1.3912490705336113e-11,4.29634963120323e-11,2.2646705182253167e-12,2.783874626722735e-13
S082,mov_real_der,PO7,2.586954079341119e-11,1.0317539544470449e-11,1.9836890608951074e-11,2.5541617386794415e-12,3.548570080503249e-13
S082,mov_real_der,PO3,2.4287275420678874e-11,9.300294243775086e-12,1.8323147207246405e-11,2.4039984789475787e-12,3.4179824850947877e-13
S082,mov_real_der,POz,3.181040120208535e-11,7.678582395864792e-12,1.3152153582878885e-11,1.7829401225716226e-12,2.93519845765009e-13
S082,mov_real_der,PO4,3.536546676189616e-11,9.412286695947825e-12,3.292012313815188e-11,2.0939016257044218e-12,3.0039715221645644e-13
S082,mov_real_der,O1,3.468316757137958e-11,1.0503945755280344e-11,1.6639214115279585e-11,2.3372732459273783e-12,3.59788635267852e-13
S082,mov_real_der,Oz,3.315802777586161e-11,8.829108754703255e-12,1.3873830914168075e-11,1.8633857715623757e-12,3.0957448321988885e-13
S082,mov_real_izq,FC5,2.5302926866750456e-11,6.566675716724308e-12,1.0289180109276717e-11,2.6663412387721045e-12,1.8532959314307358e-12
S082,mov_real_izq,FC3,2.5640146114423957e-11,6.926367909949806e-12,9.14112198573813e-12,2.07780818139505e-12,5.123099739704328e-13
S082,mov_real_izq,FC1,1.7839234518558502e-11,5.493422153081146e-12,8.082714087729775e-12,1.6308291584053986e-12,3.5328614863885567e-13
